Frame: 1 | File: frame_1_car_0.jpg | Plate: REFIER
Frame: 947 | File: frame_947_car_4.jpg | Plate: REFUP OF RECEIPT BY RECEIPT BY RECEIPT BY RECEIPT BY
Frame: 947 | File: frame_947_car_5.jpg | Plate: $5
Frame: 947 | File: frame_947_car_6.jpg | Plate: SR
Frame: 947 | File: frame_947_car_7.jpg | Plate: ***
Frame: 947 | File: frame_947_car_8.jpg | Plate: 2
Frame: 947 | File: frame_947_car_9.jpg | Plate: ***
Frame: 947 | File: frame_947_car_10.jpg | Plate: ***
Frame: 947 | File: frame_947_car_11.jpg | Plate: PM
Frame: 947 | File: frame_947_car_12.jpg | Plate: A
Frame: 948 | File: frame_948_car_0.jpg | Plate: TOTAL
Frame: 948 | File: frame_948_car_1.jpg | Plate: :
Frame: 948 | File: frame_948_car_2.jpg | Plate: DATE
Frame: 948 | File: frame_948_car_3.jpg | Plate: 2
Frame: 948 | File: frame_948_car_4.jpg | Plate: 8
Frame: 948 | File: frame_948_car_5.jpg | Plate: ***
Frame: 948 | File: frame_948_car_6.jpg | Plate: $5
Frame: 948 | File: frame_948_car_7.jpg | Plate: :
Frame: 948 | File: frame_948_car_8.jpg | Plate: TAX
Frame: 948 | File: frame_948_car_9.jpg | Plate: -PR
Frame: 948 | File: frame_948_car_10.jpg | Plate: *
Frame: 948 | File: frame_948_car_11.jpg | Plate: E
Frame: 948 | File: frame_948_car_12.jpg | Plate: REFUND
Frame: 948 | File: frame_948_car_13.jpg | Plate: 4
Frame: 949 | File: frame_949_car_0.jpg | Plate: CASHIER
Frame: 949 | File: frame_949_car_1.jpg | Plate: :
Frame: 949 | File: frame_949_car_2.jpg | Plate: QTY #1
Frame: 949 | File: frame_949_car_3.jpg | Plate: 7
Frame: 949 | File: frame_949_car_4.jpg | Plate: SR
Frame: 949 | File: frame_949_car_5.jpg | Plate: 2.90
Frame: 949 | File: frame_949_car_6.jpg | Plate: :
Frame: 949 | File: frame_949_car_7.jpg | Plate: **
Frame: 949 | File: frame_949_car_8.jpg | Plate: 85
Frame: 949 | File: frame_949_car_9.jpg | Plate: *
Frame: 949 | File: frame_949_car_10.jpg | Plate: ***
Frame: 949 | File: frame_949_car_11.jpg | Plate: :
Frame: 949 | File: frame_949_car_12.jpg | Plate: 4
Frame: 949 | File: frame_949_car_13.jpg | Plate: REFUND
Frame: 950 | File: frame_950_car_0.jpg | Plate: (DEFUND)
Frame: 950 | File: frame_950_car_1.jpg | Plate: 2
Frame: 950 | File: frame_950_car_2.jpg | Plate: QTY F1
Frame: 950 | File: frame_950_car_3.jpg | Plate: 7
Frame: 950 | File: frame_950_car_4.jpg | Plate: *
Frame: 950 | File: frame_950_car_5.jpg | Plate: 2
Frame: 950 | File: frame_950_car_6.jpg | Plate: ***
Frame: 950 | File: frame_950_car_7.jpg | Plate: 85
Frame: 950 | File: frame_950_car_8.jpg | Plate: ***
Frame: 950 | File: frame_950_car_9.jpg | Plate: ***
Frame: 950 | File: frame_950_car_10.jpg | Plate: ***
Frame: 950 | File: frame_950_car_11.jpg | Plate: 4
Frame: 951 | File: frame_951_car_0.jpg | Plate: TOTAL
Frame: 951 | File: frame_951_car_1.jpg | Plate: :
Frame: 951 | File: frame_951_car_2.jpg | Plate: QTY
Frame: 951 | File: frame_951_car_3.jpg | Plate: %
Frame: 951 | File: frame_951_car_4.jpg | Plate: 4
Frame: 951 | File: frame_951_car_5.jpg | Plate: MERIT
Frame: 951 | File: frame_951_car_6.jpg | Plate: 2.90
Frame: 951 | File: frame_951_car_7.jpg | Plate: "C-R
Frame: 951 | File: frame_951_car_8.jpg | Plate: 85
Frame: 951 | File: frame_951_car_9.jpg | Plate: 2
Frame: 951 | File: frame_951_car_10.jpg | Plate: -92
Frame: 951 | File: frame_951_car_11.jpg | Plate: :
Frame: 951 | File: frame_951_car_12.jpg | Plate: TOTAL REFUND
Frame: 952 | File: frame_952_car_0.jpg | Plate: (
Frame: 952 | File: frame_952_car_1.jpg | Plate: 7
Frame: 952 | File: frame_952_car_2.jpg | Plate: QTY #1
Frame: 952 | File: frame_952_car_3.jpg | Plate: L
Frame: 952 | File: frame_952_car_4.jpg | Plate: **
Frame: 952 | File: frame_952_car_5.jpg | Plate: :
Frame: 952 | File: frame_952_car_6.jpg | Plate: 4
Frame: 952 | File: frame_952_car_7.jpg | Plate: 85
Frame: 952 | File: frame_952_car_8.jpg | Plate: ***
Frame: 952 | File: frame_952_car_9.jpg | Plate: :
Frame: 952 | File: frame_952_car_10.jpg | Plate: :
Frame: 952 | File: frame_952_car_11.jpg | Plate: :
Frame: 952 | File: frame_952_car_12.jpg | Plate: TOTAL
Frame: 953 | File: frame_953_car_0.jpg | Plate: (X)
Frame: 953 | File: frame_953_car_1.jpg | Plate: 7/25 PM
Frame: 953 | File: frame_953_car_2.jpg | Plate: QTY
Frame: 953 | File: frame_953_car_3.jpg | Plate: PERFORATED RECEIPT
Frame: 953 | File: frame_953_car_4.jpg | Plate: :
Frame: 953 | File: frame_953_car_5.jpg | Plate: 4
Frame: 953 | File: frame_953_car_6.jpg | Plate: "S-IN
Frame: 953 | File: frame_953_car_7.jpg | Plate: 85
Frame: 953 | File: frame_953_car_8.jpg | Plate: :
Frame: 953 | File: frame_953_car_9.jpg | Plate: -
Frame: 953 | File: frame_953_car_10.jpg | Plate: ***
Frame: 953 | File: frame_953_car_11.jpg | Plate: ***
Frame: 953 | File: frame_953_car_12.jpg | Plate: TEL 80
Frame: 954 | File: frame_954_car_0.jpg | Plate: 7
Frame: 954 | File: frame_954_car_1.jpg | Plate: QTY #1
Frame: 954 | File: frame_954_car_2.jpg | Plate: QTY
Frame: 954 | File: frame_954_car_3.jpg | Plate: :
Frame: 954 | File: frame_954_car_4.jpg | Plate: 7.00
Frame: 954 | File: frame_954_car_5.jpg | Plate: :
Frame: 954 | File: frame_954_car_6.jpg | Plate: :
Frame: 954 | File: frame_954_car_7.jpg | Plate: 85
Frame: 954 | File: frame_954_car_8.jpg | Plate: SR
Frame: 954 | File: frame_954_car_9.jpg | Plate: -
Frame: 954 | File: frame_954_car_10.jpg | Plate: E-PT
Frame: 954 | File: frame_954_car_11.jpg | Plate: 85
Frame: 955 | File: frame_955_car_0.jpg | Plate: 7
Frame: 955 | File: frame_955_car_1.jpg | Plate: QTY #1
Frame: 955 | File: frame_955_car_2.jpg | Plate: :
Frame: 955 | File: frame_955_car_3.jpg | Plate: QTY
Frame: 955 | File: frame_955_car_4.jpg | Plate: ITEM
Frame: 955 | File: frame_955_car_5.jpg | Plate: 2.97
Frame: 955 | File: frame_955_car_6.jpg | Plate: :
Frame: 955 | File: frame_955_car_7.jpg | Plate: 5
Frame: 955 | File: frame_955_car_8.jpg | Plate: 85
Frame: 955 | File: frame_955_car_9.jpg | Plate: E-ST#
Frame: 955 | File: frame_955_car_10.jpg | Plate: 5%
Frame: 955 | File: frame_955_car_11.jpg | Plate: 15
Frame: 955 | File: frame_955_car_12.jpg | Plate: QTY
Frame: 955 | File: frame_955_car_13.jpg | Plate: 6
Frame: 956 | File: frame_956_car_0.jpg | Plate: 1
Frame: 956 | File: frame_956_car_1.jpg | Plate: PR PM
Frame: 956 | File: frame_956_car_2.jpg | Plate: QTY
Frame: 956 | File: frame_956_car_3.jpg | Plate: ITEM
Frame: 956 | File: frame_956_car_4.jpg | Plate: :
Frame: 956 | File: frame_956_car_5.jpg | Plate: 2.97
Frame: 956 | File: frame_956_car_6.jpg | Plate: ***
Frame: 956 | File: frame_956_car_7.jpg | Plate: 5
Frame: 956 | File: frame_956_car_8.jpg | Plate: 85
Frame: 956 | File: frame_956_car_9.jpg | Plate: 5
Frame: 956 | File: frame_956_car_10.jpg | Plate: E-RM
Frame: 956 | File: frame_956_car_11.jpg | Plate: 15
Frame: 956 | File: frame_956_car_12.jpg | Plate: 6
Frame: 956 | File: frame_956_car_13.jpg | Plate: * *
Frame: 956 | File: frame_956_car_14.jpg | Plate: QTYS
Frame: 957 | File: frame_957_car_0.jpg | Plate: 2
Frame: 957 | File: frame_957_car_1.jpg | Plate: QTY #1
Frame: 957 | File: frame_957_car_2.jpg | Plate: QTY
Frame: 957 | File: frame_957_car_3.jpg | Plate: 2.91
Frame: 957 | File: frame_957_car_4.jpg | Plate: ITEM
Frame: 957 | File: frame_957_car_5.jpg | Plate: TOTAL RECEIPT
Frame: 957 | File: frame_957_car_6.jpg | Plate: EMT#
Frame: 957 | File: frame_957_car_7.jpg | Plate: :
Frame: 957 | File: frame_957_car_8.jpg | Plate: 85
Frame: 957 | File: frame_957_car_9.jpg | Plate: 4
Frame: 957 | File: frame_957_car_10.jpg | Plate: 1
Frame: 957 | File: frame_957_car_11.jpg | Plate: 85
Frame: 957 | File: frame_957_car_12.jpg | Plate: PRINT
Frame: 957 | File: frame_957_car_13.jpg | Plate: :
Frame: 957 | File: frame_957_car_14.jpg | Plate: C
Frame: 957 | File: frame_957_car_15.jpg | Plate: E
Frame: 958 | File: frame_958_car_0.jpg | Plate: 7
Frame: 958 | File: frame_958_car_1.jpg | Plate: Q/FPM
Frame: 958 | File: frame_958_car_2.jpg | Plate: QTY
Frame: 958 | File: frame_958_car_3.jpg | Plate: :
Frame: 958 | File: frame_958_car_4.jpg | Plate: ALL RU
Frame: 958 | File: frame_958_car_5.jpg | Plate: 7.00
Frame: 958 | File: frame_958_car_6.jpg | Plate: :
Frame: 958 | File: frame_958_car_7.jpg | Plate: TAX
Frame: 958 | File: frame_958_car_8.jpg | Plate: Q QTY
Frame: 958 | File: frame_958_car_9.jpg | Plate: 15
Frame: 958 | File: frame_958_car_10.jpg | Plate: 5
Frame: 958 | File: frame_958_car_11.jpg | Plate: E
Frame: 958 | File: frame_958_car_12.jpg | Plate: 85
Frame: 958 | File: frame_958_car_13.jpg | Plate: PR
Frame: 958 | File: frame_958_car_14.jpg | Plate: * *
Frame: 958 | File: frame_958_car_15.jpg | Plate: Q
Frame: 959 | File: frame_959_car_0.jpg | Plate: :
Frame: 959 | File: frame_959_car_1.jpg | Plate: TOTAL
Frame: 959 | File: frame_959_car_2.jpg | Plate: 2.97
Frame: 959 | File: frame_959_car_3.jpg | Plate: TEL BL
Frame: 959 | File: frame_959_car_4.jpg | Plate: 1
Frame: 959 | File: frame_959_car_5.jpg | Plate: 4
Frame: 959 | File: frame_959_car_6.jpg | Plate: 7.00
Frame: 959 | File: frame_959_car_7.jpg | Plate: 2.99
Frame: 959 | File: frame_959_car_8.jpg | Plate: TAY
Frame: 959 | File: frame_959_car_9.jpg | Plate: E
Frame: 959 | File: frame_959_car_10.jpg | Plate: 15
Frame: 959 | File: frame_959_car_11.jpg | Plate: * *
Frame: 959 | File: frame_959_car_12.jpg | Plate: 85
Frame: 959 | File: frame_959_car_13.jpg | Plate: EXC
Frame: 960 | File: frame_960_car_0.jpg | Plate: ***
Frame: 960 | File: frame_960_car_1.jpg | Plate: TOTAL
Frame: 960 | File: frame_960_car_2.jpg | Plate: 1
Frame: 960 | File: frame_960_car_3.jpg | Plate: TEL BL
Frame: 960 | File: frame_960_car_4.jpg | Plate: TAX
Frame: 960 | File: frame_960_car_5.jpg | Plate: 85
Frame: 960 | File: frame_960_car_6.jpg | Plate: ITEMS
Frame: 960 | File: frame_960_car_7.jpg | Plate: 4
Frame: 960 | File: frame_960_car_8.jpg | Plate: E
Frame: 960 | File: frame_960_car_9.jpg | Plate: 15
Frame: 960 | File: frame_960_car_10.jpg | Plate: 8
Frame: 960 | File: frame_960_car_11.jpg | Plate: L
Frame: 960 | File: frame_960_car_12.jpg | Plate: Q Q QTY
Frame: 960 | File: frame_960_car_13.jpg | Plate: 2.97
Frame: 960 | File: frame_960_car_14.jpg | Plate: EX
Frame: 961 | File: frame_961_car_0.jpg | Plate: TOTAL
Frame: 961 | File: frame_961_car_1.jpg | Plate: Q7 PM
Frame: 961 | File: frame_961_car_2.jpg | Plate: 1
Frame: 961 | File: frame_961_car_3.jpg | Plate: 2.50
Frame: 961 | File: frame_961_car_4.jpg | Plate: DATE
Frame: 961 | File: frame_961_car_5.jpg | Plate: :
Frame: 961 | File: frame_961_car_6.jpg | Plate: 4
Frame: 961 | File: frame_961_car_7.jpg | Plate: 65
Frame: 961 | File: frame_961_car_8.jpg | Plate: ***
Frame: 961 | File: frame_961_car_9.jpg | Plate: ***
Frame: 961 | File: frame_961_car_10.jpg | Plate: 9.49
Frame: 961 | File: frame_961_car_11.jpg | Plate: TERMIN
Frame: 961 | File: frame_961_car_12.jpg | Plate: R-O-SL
Frame: 961 | File: frame_961_car_13.jpg | Plate: 4
Frame: 961 | File: frame_961_car_14.jpg | Plate: E
Frame: 961 | File: frame_961_car_15.jpg | Plate: ITEMS
Frame: 962 | File: frame_962_car_0.jpg | Plate: TOTAL
Frame: 962 | File: frame_962_car_1.jpg | Plate: QTY #1
Frame: 962 | File: frame_962_car_2.jpg | Plate: 15
Frame: 962 | File: frame_962_car_3.jpg | Plate: ***
Frame: 962 | File: frame_962_car_4.jpg | Plate: 2
Frame: 962 | File: frame_962_car_5.jpg | Plate: 4
Frame: 962 | File: frame_962_car_6.jpg | Plate: CPT
Frame: 962 | File: frame_962_car_7.jpg | Plate: 2
Frame: 962 | File: frame_962_car_8.jpg | Plate: ***
Frame: 962 | File: frame_962_car_9.jpg | Plate: 65
Frame: 962 | File: frame_962_car_10.jpg | Plate: E
Frame: 962 | File: frame_962_car_11.jpg | Plate: OILS
Frame: 962 | File: frame_962_car_12.jpg | Plate: R @ 6
Frame: 962 | File: frame_962_car_13.jpg | Plate: 9.90
Frame: 962 | File: frame_962_car_14.jpg | Plate: 5
Frame: 962 | File: frame_962_car_15.jpg | Plate: TERMIN
Frame: 963 | File: frame_963_car_0.jpg | Plate: REFUNDED RECEIPT FOR RECEIPT FOR RECEIPT FOR RECEIPT FOR
Frame: 963 | File: frame_963_car_1.jpg | Plate: QTY
Frame: 963 | File: frame_963_car_2.jpg | Plate: ***
Frame: 963 | File: frame_963_car_3.jpg | Plate: 4
Frame: 963 | File: frame_963_car_4.jpg | Plate: 1
Frame: 963 | File: frame_963_car_5.jpg | Plate: :
Frame: 963 | File: frame_963_car_6.jpg | Plate: :
Frame: 963 | File: frame_963_car_7.jpg | Plate: ***
Frame: 963 | File: frame_963_car_8.jpg | Plate: 2.50
Frame: 963 | File: frame_963_car_9.jpg | Plate: E
Frame: 963 | File: frame_963_car_10.jpg | Plate: L
Frame: 963 | File: frame_963_car_11.jpg | Plate: 65
Frame: 963 | File: frame_963_car_12.jpg | Plate: 2 -0-81
Frame: 963 | File: frame_963_car_13.jpg | Plate: 4
Frame: 964 | File: frame_964_car_0.jpg | Plate: Q6
Frame: 964 | File: frame_964_car_1.jpg | Plate: QTY
Frame: 964 | File: frame_964_car_2.jpg | Plate: 9
Frame: 964 | File: frame_964_car_3.jpg | Plate: ***
Frame: 964 | File: frame_964_car_4.jpg | Plate: L
Frame: 964 | File: frame_964_car_5.jpg | Plate: 65
Frame: 964 | File: frame_964_car_6.jpg | Plate: ***
Frame: 964 | File: frame_964_car_7.jpg | Plate: :
Frame: 964 | File: frame_964_car_8.jpg | Plate: 1
Frame: 964 | File: frame_964_car_9.jpg | Plate: 1 Q
Frame: 964 | File: frame_964_car_10.jpg | Plate: CHANGE:
Frame: 964 | File: frame_964_car_11.jpg | Plate: E
Frame: 964 | File: frame_964_car_12.jpg | Plate: 6 -61
Frame: 964 | File: frame_964_car_13.jpg | Plate: -P
Frame: 965 | File: frame_965_car_0.jpg | Plate: QTY
Frame: 965 | File: frame_965_car_1.jpg | Plate: 5
Frame: 965 | File: frame_965_car_2.jpg | Plate: L
Frame: 965 | File: frame_965_car_3.jpg | Plate: QUAL
Frame: 965 | File: frame_965_car_4.jpg | Plate: - SM
Frame: 965 | File: frame_965_car_5.jpg | Plate: 65
Frame: 965 | File: frame_965_car_6.jpg | Plate: ***
Frame: 965 | File: frame_965_car_7.jpg | Plate: 9.90
Frame: 965 | File: frame_965_car_8.jpg | Plate: TAX
Frame: 965 | File: frame_965_car_9.jpg | Plate: REF
Frame: 965 | File: frame_965_car_10.jpg | Plate: -2
Frame: 965 | File: frame_965_car_11.jpg | Plate: CHANGE: GST
Frame: 965 | File: frame_965_car_12.jpg | Plate: E
Frame: 965 | File: frame_965_car_13.jpg | Plate: 6 -81
Frame: 965 | File: frame_965_car_14.jpg | Plate: 15
Frame: 965 | File: frame_965_car_15.jpg | Plate: 15
Frame: 966 | File: frame_966_car_0.jpg | Plate: L
Frame: 966 | File: frame_966_car_1.jpg | Plate: TOTAL
Frame: 966 | File: frame_966_car_2.jpg | Plate: 9
Frame: 966 | File: frame_966_car_3.jpg | Plate: - 514
Frame: 966 | File: frame_966_car_4.jpg | Plate: OF THE
Frame: 966 | File: frame_966_car_5.jpg | Plate: 1.5
Frame: 966 | File: frame_966_car_6.jpg | Plate: :
Frame: 966 | File: frame_966_car_7.jpg | Plate: ***
Frame: 966 | File: frame_966_car_8.jpg | Plate: :
Frame: 966 | File: frame_966_car_9.jpg | Plate: :
Frame: 966 | File: frame_966_car_10.jpg | Plate: E
Frame: 966 | File: frame_966_car_11.jpg | Plate: 2.50
Frame: 966 | File: frame_966_car_12.jpg | Plate: CHANGE
Frame: 966 | File: frame_966_car_13.jpg | Plate: P
Frame: 967 | File: frame_967_car_0.jpg | Plate: L
Frame: 967 | File: frame_967_car_1.jpg | Plate: QTY
Frame: 967 | File: frame_967_car_2.jpg | Plate: OF THE
Frame: 967 | File: frame_967_car_3.jpg | Plate: 9
Frame: 967 | File: frame_967_car_4.jpg | Plate: ***
Frame: 967 | File: frame_967_car_5.jpg | Plate: (G)
Frame: 967 | File: frame_967_car_6.jpg | Plate: 15
Frame: 967 | File: frame_967_car_7.jpg | Plate: ***
Frame: 967 | File: frame_967_car_8.jpg | Plate: CHANGE
Frame: 967 | File: frame_967_car_9.jpg | Plate: 15
Frame: 967 | File: frame_967_car_10.jpg | Plate: :
Frame: 967 | File: frame_967_car_11.jpg | Plate: TAX
Frame: 968 | File: frame_968_car_0.jpg | Plate: :
Frame: 968 | File: frame_968_car_1.jpg | Plate: QTY
Frame: 968 | File: frame_968_car_2.jpg | Plate: ON TOTAL
Frame: 968 | File: frame_968_car_3.jpg | Plate: 9
Frame: 968 | File: frame_968_car_4.jpg | Plate: ***
Frame: 968 | File: frame_968_car_5.jpg | Plate: 9.90
Frame: 968 | File: frame_968_car_6.jpg | Plate: 15
Frame: 968 | File: frame_968_car_7.jpg | Plate: 1
Frame: 968 | File: frame_968_car_8.jpg | Plate: REFUND
Frame: 968 | File: frame_968_car_9.jpg | Plate: TOTAL
Frame: 968 | File: frame_968_car_10.jpg | Plate: TAX
Frame: 968 | File: frame_968_car_11.jpg | Plate: 15
Frame: 968 | File: frame_968_car_12.jpg | Plate: REFUND
Frame: 969 | File: frame_969_car_0.jpg | Plate: 2
Frame: 969 | File: frame_969_car_1.jpg | Plate: ***
Frame: 969 | File: frame_969_car_2.jpg | Plate: QTY
Frame: 969 | File: frame_969_car_3.jpg | Plate: 15
Frame: 969 | File: frame_969_car_4.jpg | Plate: 9.90
Frame: 969 | File: frame_969_car_5.jpg | Plate: 9
Frame: 969 | File: frame_969_car_6.jpg | Plate: -X
Frame: 969 | File: frame_969_car_7.jpg | Plate: ***
Frame: 969 | File: frame_969_car_8.jpg | Plate: -50%
Frame: 969 | File: frame_969_car_9.jpg | Plate: 1
Frame: 969 | File: frame_969_car_10.jpg | Plate: (REQUES)
Frame: 969 | File: frame_969_car_11.jpg | Plate: 15
Frame: 969 | File: frame_969_car_12.jpg | Plate: 8. 05
Frame: 969 | File: frame_969_car_13.jpg | Plate: 1
Frame: 969 | File: frame_969_car_14.jpg | Plate: ***
Frame: 970 | File: frame_970_car_0.jpg | Plate: 2
Frame: 970 | File: frame_970_car_1.jpg | Plate: 15
Frame: 970 | File: frame_970_car_2.jpg | Plate: AY
Frame: 970 | File: frame_970_car_3.jpg | Plate: QTY
Frame: 970 | File: frame_970_car_4.jpg | Plate: (S)
Frame: 970 | File: frame_970_car_5.jpg | Plate: 9
Frame: 970 | File: frame_970_car_6.jpg | Plate: 15
Frame: 970 | File: frame_970_car_7.jpg | Plate: 9
Frame: 970 | File: frame_970_car_8.jpg | Plate: ----
Frame: 970 | File: frame_970_car_9.jpg | Plate: PM
Frame: 970 | File: frame_970_car_10.jpg | Plate: DATE:
Frame: 970 | File: frame_970_car_11.jpg | Plate: -.X
Frame: 970 | File: frame_970_car_12.jpg | Plate: TOTAL
Frame: 970 | File: frame_970_car_13.jpg | Plate: RECEIPT
Frame: 970 | File: frame_970_car_14.jpg | Plate: 1
Frame: 970 | File: frame_970_car_15.jpg | Plate: -25
Frame: 971 | File: frame_971_car_0.jpg | Plate: 2
Frame: 971 | File: frame_971_car_1.jpg | Plate: AMOUNT
Frame: 971 | File: frame_971_car_2.jpg | Plate: QTY
Frame: 971 | File: frame_971_car_3.jpg | Plate: 5
Frame: 971 | File: frame_971_car_4.jpg | Plate: 1 US
Frame: 971 | File: frame_971_car_5.jpg | Plate: 15
Frame: 971 | File: frame_971_car_6.jpg | Plate: -506
Frame: 971 | File: frame_971_car_7.jpg | Plate: 9
Frame: 971 | File: frame_971_car_8.jpg | Plate: TOTAL
Frame: 971 | File: frame_971_car_9.jpg | Plate: REFUND
Frame: 971 | File: frame_971_car_10.jpg | Plate: TOTAL
Frame: 971 | File: frame_971_car_11.jpg | Plate: 15
Frame: 971 | File: frame_971_car_12.jpg | Plate: (SMANCE)
Frame: 971 | File: frame_971_car_13.jpg | Plate: TOTAL
Frame: 972 | File: frame_972_car_0.jpg | Plate: 5
Frame: 972 | File: frame_972_car_1.jpg | Plate: BY:
Frame: 972 | File: frame_972_car_2.jpg | Plate: :
Frame: 972 | File: frame_972_car_3.jpg | Plate: QTY
Frame: 972 | File: frame_972_car_4.jpg | Plate: - 90
Frame: 972 | File: frame_972_car_5.jpg | Plate: : US
Frame: 972 | File: frame_972_car_6.jpg | Plate: -.0
Frame: 972 | File: frame_972_car_7.jpg | Plate: GST
Frame: 972 | File: frame_972_car_8.jpg | Plate: 6
Frame: 972 | File: frame_972_car_9.jpg | Plate: 15
Frame: 972 | File: frame_972_car_10.jpg | Plate: REFUND
Frame: 972 | File: frame_972_car_11.jpg | Plate: 15
Frame: 972 | File: frame_972_car_12.jpg | Plate: REFUNDS
Frame: 972 | File: frame_972_car_13.jpg | Plate: (RECORD:
Frame: 973 | File: frame_973_car_0.jpg | Plate: C
Frame: 973 | File: frame_973_car_1.jpg | Plate: 2
Frame: 973 | File: frame_973_car_2.jpg | Plate: PAYMENT COPY
Frame: 973 | File: frame_973_car_3.jpg | Plate: QTY
Frame: 973 | File: frame_973_car_4.jpg | Plate: TOTAL
Frame: 973 | File: frame_973_car_5.jpg | Plate: ***
Frame: 973 | File: frame_973_car_6.jpg | Plate: 65
Frame: 973 | File: frame_973_car_7.jpg | Plate: BLON
Frame: 973 | File: frame_973_car_8.jpg | Plate: 6
Frame: 973 | File: frame_973_car_9.jpg | Plate: (RECORD:003
Frame: 973 | File: frame_973_car_10.jpg | Plate: REFUND
Frame: 974 | File: frame_974_car_0.jpg | Plate: Q
Frame: 974 | File: frame_974_car_1.jpg | Plate: :
Frame: 974 | File: frame_974_car_2.jpg | Plate: ***
Frame: 974 | File: frame_974_car_3.jpg | Plate: SWITCHING RECEIPT BY RECEIPT BY RECEIPT BY RECEIPT BY REC
Frame: 974 | File: frame_974_car_4.jpg | Plate: TOTAL
Frame: 974 | File: frame_974_car_5.jpg | Plate: 2.50
Frame: 974 | File: frame_974_car_6.jpg | Plate: 6
Frame: 974 | File: frame_974_car_7.jpg | Plate: X 5
Frame: 974 | File: frame_974_car_8.jpg | Plate: 65
Frame: 974 | File: frame_974_car_9.jpg | Plate: BOX 81
Frame: 974 | File: frame_974_car_10.jpg | Plate: REFUND
Frame: 974 | File: frame_974_car_11.jpg | Plate: 15
Frame: 974 | File: frame_974_car_12.jpg | Plate: D
Frame: 974 | File: frame_974_car_13.jpg | Plate: CHANGE:
Frame: 975 | File: frame_975_car_0.jpg | Plate: X *
Frame: 975 | File: frame_975_car_1.jpg | Plate: :
Frame: 975 | File: frame_975_car_2.jpg | Plate: QTY
Frame: 975 | File: frame_975_car_3.jpg | Plate: ***
Frame: 975 | File: frame_975_car_4.jpg | Plate: - 50
Frame: 975 | File: frame_975_car_5.jpg | Plate: S9
Frame: 975 | File: frame_975_car_6.jpg | Plate: *5
Frame: 975 | File: frame_975_car_7.jpg | Plate: P
Frame: 975 | File: frame_975_car_8.jpg | Plate: 15
Frame: 975 | File: frame_975_car_9.jpg | Plate: -. 02
Frame: 975 | File: frame_975_car_10.jpg | Plate: TOTAL
Frame: 975 | File: frame_975_car_11.jpg | Plate: 1 5
Frame: 975 | File: frame_975_car_12.jpg | Plate: REFUNDS
Frame: 975 | File: frame_975_car_13.jpg | Plate: 15
Frame: 976 | File: frame_976_car_0.jpg | Plate: A-1
Frame: 976 | File: frame_976_car_1.jpg | Plate: QTY
Frame: 976 | File: frame_976_car_2.jpg | Plate: WITHIN
Frame: 976 | File: frame_976_car_3.jpg | Plate: PL. 50
Frame: 976 | File: frame_976_car_4.jpg | Plate: :
Frame: 976 | File: frame_976_car_5.jpg | Plate: -X
Frame: 976 | File: frame_976_car_6.jpg | Plate: S9
Frame: 976 | File: frame_976_car_7.jpg | Plate: P
Frame: 976 | File: frame_976_car_8.jpg | Plate: 15
Frame: 976 | File: frame_976_car_9.jpg | Plate: X5
Frame: 976 | File: frame_976_car_10.jpg | Plate: REFUND
Frame: 976 | File: frame_976_car_11.jpg | Plate: :
Frame: 976 | File: frame_976_car_12.jpg | Plate: * US
Frame: 976 | File: frame_976_car_13.jpg | Plate: 15
Frame: 977 | File: frame_977_car_0.jpg | Plate: X
Frame: 977 | File: frame_977_car_1.jpg | Plate: QTY
Frame: 977 | File: frame_977_car_2.jpg | Plate: PL 006
Frame: 977 | File: frame_977_car_3.jpg | Plate: @0.50
Frame: 977 | File: frame_977_car_4.jpg | Plate: :
Frame: 977 | File: frame_977_car_5.jpg | Plate: -.X
Frame: 977 | File: frame_977_car_6.jpg | Plate: S9
Frame: 977 | File: frame_977_car_7.jpg | Plate: 15
Frame: 977 | File: frame_977_car_8.jpg | Plate: P
Frame: 977 | File: frame_977_car_9.jpg | Plate: ***
Frame: 977 | File: frame_977_car_10.jpg | Plate: REFUNDED
Frame: 977 | File: frame_977_car_11.jpg | Plate: X 5
Frame: 977 | File: frame_977_car_12.jpg | Plate: (S)
Frame: 977 | File: frame_977_car_13.jpg | Plate: 15
Frame: 978 | File: frame_978_car_0.jpg | Plate: A-1
Frame: 978 | File: frame_978_car_1.jpg | Plate: QTY
Frame: 978 | File: frame_978_car_2.jpg | Plate: PLLOW
Frame: 978 | File: frame_978_car_3.jpg | Plate: W/CASH
Frame: 978 | File: frame_978_car_4.jpg | Plate: :
Frame: 978 | File: frame_978_car_5.jpg | Plate: -.XL
Frame: 978 | File: frame_978_car_6.jpg | Plate: 5
Frame: 978 | File: frame_978_car_7.jpg | Plate: 15
Frame: 978 | File: frame_978_car_8.jpg | Plate: 1 5
Frame: 978 | File: frame_978_car_9.jpg | Plate: REF
Frame: 978 | File: frame_978_car_10.jpg | Plate: S9
Frame: 978 | File: frame_978_car_11.jpg | Plate: P
Frame: 979 | File: frame_979_car_0.jpg | Plate: M
Frame: 979 | File: frame_979_car_1.jpg | Plate: 2
Frame: 979 | File: frame_979_car_2.jpg | Plate: :
Frame: 979 | File: frame_979_car_3.jpg | Plate: -.X2
Frame: 979 | File: frame_979_car_4.jpg | Plate: 5
Frame: 979 | File: frame_979_car_5.jpg | Plate: WILL BE BEEN
